id_product;name;reference;price;wholesale_price;active;shopname;supp;id_shop_default;id_image;name_category;price_final;is_virtual;nb_downloadable;sav_quantity;badge_danger;
"1251";"Riz blanc Basmati bio VRAC vendu par unité de 410 gr";"VS-RN-UUN-NN-N";"2.100000";"1.670000";"1";"Coop La Meute";"Epice Scop";"1";"1681";"Accueil";"0";"0";"";"3";"0";
"1252";"Couscous bio VRAC";"VS-RN-UUN-NN-N";"0.000000";"0.000000";"0";"Coop La Meute";"Epice Scop";"1";"";"Accueil";"0";"0";"";"14";"0";
"1253";"Torsades semi completes  VRAC  190G";"VS-RN-UUN-NN-N";"0.550000";"0.000000";"1";"Coop La Meute";"Epice Scop";"1";"1684";"Pâtes, Riz, Autres céréales";"0";"0";"";"9";"0";
"1254";"Oignons rouges BIO (au 500g)";"LB-MO-KMN-NO";"1.700000";"1.377000";"0";"Coop La Meute";"Naturdis";"1";"1683";"Oignons, Ail";"0";"0";"";"958";"0";
"1255";"Chips houmous paprica75gr Trafo Bio";"SB-RO-UUN-NN-P";"1.850000";"1.490000";"1";"Coop La Meute";"Bryio";"1";"1685";"Biscuits apéritif";"0";"0";"";"0";"1";
"1256";"Gros sel  Ile de Ré 1 KG  Nature et progrès";"SS-RO-UUN-NN-P";"2.000000";"1.580000";"1";"Coop La Meute";"Bryio";"1";"1686";"Aide culinaire salé";"0";"0";"";"12";"0";
"1257";"Citrons BIO Espagne (au 500g)";"FA-MN-KMN-NO-P";"2.350000";"1.900000";"0";"Coop La Meute";"Naturdis";"1";"1688";"Agrumes";"0";"0";"";"0";"1";
"1258";"Groseilles  ( Barquette de 125g)";"FD-MN-UUN-NN-P";"5.200000";"4.130000";"0";"Coop La Meute";"Naturdis";"1";"1689";"Fruits frais";"0";"0";"";"100";"0";
"1259";"Nectarines Jaunes BIO (au kg)";"FN-MN-KUN-NO-P";"7.600000";"6.060000";"0";"Coop La Meute";"Naturdis";"1";"1690";"Fruits frais";"0";"0";"";"999";"0";
"1260";"Nectarines Blanches BIO (au kg)";"FN-MN-KUN-NO-P";"6.700000";"5.360000";"0";"Coop La Meute";"Naturdis";"1";"1691";"Fruits frais";"0";"0";"";"984";"0";
"1261";"Prunes Reine Claude Dorées BIO au Kg";"FD-MN-KUN-NO-P";"5.550000";"4.450000";"0";"Coop La Meute";"Naturdis";"1";"1692";"Fruits frais";"0";"0";"";"5";"0";
"1262";"concombre lisse  Bio (achat à la pièce)";"LC-MV-UUN-NN-P";"1.300000";"1.050000";"0";"Coop La Meute";"Jardins Vallée de la Siagne";"1";"1693";"Légumes frais";"0";"0";"";"980";"0";
"1263";"Pommes de terre Rouge JVS(au kg)";"LP-RO-KUN-NO-P";"3.800000";"3.060000";"0";"Coop La Meute";"Jardins Vallée de la Siagne";"1";"1694";"Accueil";"0";"0";"";"992";"0";
"1264";"Tomates Grégory Altaï BIO (au kg)";"LT-MN-KUN-NO-X";"2.700000";"2.110000";"0";"Coop La Meute";"Jardins Vallée de la Siagne";"1";"";"Tomates";"0";"0";"";"0";"1";
"1265";"concombre Epineux  Bio (achat à la pièce)";"LC-MV-UUN-NN-P";"1.200000";"9.490000";"0";"Coop La Meute";"Jardins Vallée de la Siagne";"1";"1696";"Légumes frais";"0";"0";"";"978";"0";
"1266";"Myrtilles BIO d'Italie ( Barquette de 250g)";"FD-MN-UUN-NN-P";"3.950000";"3.150000";"0";"Coop La Meute";"Naturdis";"1";"1697";"Fruits frais";"0";"0";"";"0";"1";
"1270";"POIVRE BLANC MOULU";"SS-RO-UUN-NN-P";"4.600000";"3.660000";"1";"Coop La Meute";"Bryio";"1";"1699";"Accueil";"0";"0";"";"2";"0";
"1271";"Biscuits petit-déjeuner Sarrasin Pépites de chocolat bio - 150 g Grillon d'or";"DB-RO-UUN-NN-P";"3.000000";"2.410000";"1";"Coop La Meute";"Bryio";"1";"1700";"Biscuits";"0";"0";"";"9";"0";
"1272";"Tomates Cœur de Bœuf Naturdis BIO (au kg)";"LT-MN-KUN-NO";"3.750000";"3.000000";"0";"Coop La Meute";"Naturdis";"1";"1701";"Tomates";"0";"0";"";"917";"0";
"1274";"Courge de Nice  (violon) entière BIO au kg (vente par morceaux d'environ 1kg)";"LG-MN-KUN-NO";"2.000000";"1.600000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"1735";"Légumes frais";"0";"0";"";"991";"0";
"1275";"Framboises Bio en barquette de 150g (Italie)";"FD-MN-UUN-NN-P";"3.700000";"2.950000";"0";"Coop La Meute";"Naturdis";"1";"1704";"Fruits frais";"0";"0";"";"945";"0";
"1277";"Pastèque petite BIO (pièce vendue au kg)";"FD-MN-UUN-NO";"1.900000";"1.520000";"0";"Coop La Meute";"Naturdis";"1";"1707";"Fruits frais";"0";"0";"";"982";"0";
"1278";"Tomates rondes BIO de Grasse au kg";"LT-MV-KUN-NO";"3.400000";"2.610000";"0";"Coop La Meute";"Naturdis";"1";"1708";"Accueil";"0";"0";"";"2";"0";
"1279";"Courgette Longues Bio de Grasse (kg)";"LG-MN-KUN-NO";"2.200000";"1.680000";"0";"Coop La Meute";"Naturdis";"1";"1709";"Légumes frais";"0";"0";"";"895";"0";
"1280";"Tomates rondes BIO du Piémont au kg";"LT-MV-KUN-NO";"3.000000";"2.370000";"0";"Coop La Meute";"Naturdis";"1";"1710";"Accueil";"0";"0";"";"911";"0";
"1281";"PENNE RIGATE BIONATURAE 500G";"SP-RO-UUN-NN-P";"1.450000";"1.160000";"1";"Coop La Meute";"Bryio";"1";"1711";"Accueil";"0";"0";"";"12";"0";
"1282";"SARDINES MARINEES SANS HUILE AU CITRON BIO";"SC-RO-UUN-NN-P";"2.800000";"2.240000";"1";"Coop La Meute";"Bryio";"1";"1712";"Accueil";"0";"0";"";"9";"0";
"1283";"Tapenade  verte varieté caillete  Domaine de Peyrebelle 130g";"SS-RO-UUN-NN-P";"4.150000";"3.320000";"1";"Coop La Meute";"Streitz Antonin";"1";"1722";"Accueil";"0";"0";"";"0";"1";
"1284";"Tapenade  noires varieté caillete  Domaine de Peyrebelle 270g";"SS-RO-UUN-NN-P";"6.850000";"5.480000";"1";"Coop La Meute";"Streitz Antonin";"1";"1723";"Accueil";"0";"0";"";"0";"1";
"1285";"Oignons rouges (par 500g )";"LB-MV-KMN-NO-P";"1.200000";"0.950000";"1";"Coop La Meute";"GAEC Noble";"1";"1713";"Oignons, Ail";"0";"0";"";"67";"0";
"1286";"Oignons Simiane BIO (au 500g)";"LB-MV-KMN-NO";"1.200000";"0.950000";"0";"Coop La Meute";"GAEC Noble";"1";"1719";"Oignons, Ail";"0";"0";"";"0";"1";
"1287";"Pastèque petite BIO (pièce vendue au kg)";"FD-MN-UUN-NO";"1.350000";"1.050000";"0";"Coop La Meute";"GAEC Noble";"1";"1715";"Fruits frais";"0";"0";"";"0";"1";
"1288";"Rooïbos douce nuit pq vrac 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"1";"Coop La Meute";"Joséphine Tea Time";"1";"1718";"Thés et Infusions";"0";"0";"";"6";"0";
"1289";"Nectar des Iles  pq vrac 100 g";"DT-RN-UUN-NN-N";"6.250000";"5.000000";"1";"Coop La Meute";"Joséphine Tea Time";"1";"1717";"Thés et Infusions";"0";"0";"";"3";"0";
"1290";"Liquide Vaisselle VRAC  500ml";"VM-RN-UUN-NN-N";"1.850000";"1.500000";"0";"Coop La Meute";"MTaPlanet";"1";"1721";"Accueil";"0";"0";"";"10";"0";
"1291";"Lessive Liquide VRAC  1L";"VM-RN-UUN-NN-N";"2.950000";"2.350000";"1";"Coop La Meute";"MTaPlanet";"1";"1720";"Accueil";"0";"0";"";"3";"0";
"1292";"Contenant 5L avec bouchon à vis";"VM-RN-UUN-NN-N";"6.250000";"5.000000";"0";"Coop La Meute";"MTaPlanet";"1";"";"Accueil";"0";"0";"";"1";"0";
"1293";"Bouchon robinet pour contenant 5L";"MX-RN-UUN-NN-N";"3.650000";"2.900000";"0";"Coop La Meute";"MTaPlanet";"1";"";"Accueil";"0";"0";"";"2";"0";
"1294";"Contenant 1L avec bouchon à vis";"MX-RN-UUN-NN-N";"3.650000";"2.900000";"1";"Coop La Meute";"MTaPlanet";"1";"";"Accueil";"0";"0";"";"0";"1";
"1295";"Contenant 1500ml avec bouchon à vis";"MX-RN-UUN-NN-N";"3.650000";"2.900000";"0";"Coop La Meute";"MTaPlanet";"1";"";"Accueil";"0";"0";"";"5";"0";
"1296";"Prunes jaunes  Naturdis au Kg";"FD-MN-KUN-NO-P";"3.300000";"2.460000";"0";"Coop La Meute";"Naturdis";"1";"1725";"Accueil";"0";"0";"";"89";"0";
"1297";"Salade Feuille de Chêne verte BIO";"LS-MN-UUN-NN-P";"1.000000";"0.740000";"1";"Coop La Meute";"ORSO Jean-Charles";"1";"1726";"Légumes frais";"0";"0";"";"961";"0";
"1298";"Brosse à Dents Rechargeable Bambou Adulte Néo- Tête souple beige";"BX-RO-UUN-NN-P";"4.400000";"3.500000";"1";"Coop La Meute";"The Green Smile";"1";"1995";"Produits d'hygiène";"0";"0";"";"6";"0";
"1300";"Salade Feuille de Chêne rouge BIO";"LS-MN-UUN-NN";"1.000000";"0.740000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"1728";"Légumes frais";"0";"0";"";"880";"0";
"1301";"Brosse à Dents  rechargeable Bambou Enfant- The Green Smile";"BX-RO-UUN-NN-P";"4.400000";"3.500000";"1";"Coop La Meute";"The Green Smile";"1";"1729";"Produits d'hygiène";"0";"0";"";"5";"0";
"1302";"Tête de rechange  brosse à dents Enfant - lot de 2- The Green Smile";"BX-RO-UUN-NN-P";"3.700000";"2.950000";"1";"Coop La Meute";"The Green Smile";"1";"1737";"Produits d'hygiène";"0";"0";"";"13";"0";
"1303";"Tête de rechange  Néo brosse à dents Adulte";"";"1.900000";"1.500000";"1";"Coop La Meute";"The Green Smile";"1";"1736";"Produits d'hygiène";"0";"0";"";"26";"0";
"1304";"Fenouil Bio vendu au 500g";"LR-MN-KMN-NO";"1.800000";"1.430000";"0";"Coop La Meute";"VIDAL Yann";"1";"1738";"Autres légumes";"0";"0";"";"855";"0";
"1305";"Faisselles 100 g 40 % à l'unité Echange Paysans";"CR-RO-UUN-NN";"0.650000";"0.500000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1739";"Crèmerie";"0";"0";"";"0";"1";
"1306";"Yaourt Fermier Nature 125G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"0.350000";"0.260000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1742";"Crèmerie";"0";"0";"";"0";"1";
"1307";"Crème dessert café  125 G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"0.550000";"0.410000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1744";"Crèmerie";"0";"0";"";"23";"0";
"1308";"Crème dessert chocolat 125 g à l'unité. Echange Paysans";"CR-RO-UUN-NN";"0.550000";"0.410000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1746";"Crèmerie";"0";"0";"";"33";"0";
"1309";"Yaourt aromatisé caramel au lait entier  125 G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"0.550000";"0.370000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1748";"Crèmerie";"0";"0";"";"9";"0";
"1310";"Yaourt bi-couche framboise  125 G à l'unité. Echange Paysans";"CR-RO-UUN-NN";"0.550000";"0.410000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1750";"Crèmerie";"0";"0";"";"17";"0";
"1311";"Tome Capritte au lait de chèvre. Portion de 200 G environ  Echange Paysan";"OF-RO-PCN-OOS";"4.000000";"3.220000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1751";"Pains Oeufs Fromages Crèmerie";"0";"0";"";"15";"0";
"1312";"Courgette Longues Bio du Piémont (kg)";"LG-MN-KUN-NO";"2.500000";"2.004500";"0";"Coop La Meute";"Naturdis";"1";"1752";"Légumes frais";"0";"0";"";"0";"1";
"1313";"Fromage Blanc 40%  Pot 1 Kg. Echange Paysans";"CR-RO-UUN-NN";"4.450000";"3.360000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1754";"Crèmerie";"0";"0";"";"7";"0";
"1314";"Lait entier pasteurisé Bouteille 1 L . Echange Paysans";"CR-RO-UUN-NN";"1.700000";"1.300000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1756";"Crèmerie";"0";"0";"";"5";"0";
"1315";"Jus  Poire 1L  Echange paysans";"DJ-RO-UUN-NN-P";"3.000000";"2.370000";"1";"Coop La Meute";"Echange Paysan 05";"1";"";"Jus de fruits";"0";"0";"";"4";"0";
"1316";"Jus de pomme  cerise 1L  Echange paysans";"DJ-RO-UUN-NN-P";"3.100000";"2.380000";"1";"Coop La Meute";"Echange Paysan 05";"1";"";"Jus de fruits";"0";"0";"";"6";"0";
"1317";"Jus de pomme coing 1L Echange paysans";"DJ-RO-UUN-NN-P";"3.000000";"2.370000";"1";"Coop La Meute";"Echange Paysan 05";"1";"";"Jus de fruits";"0";"0";"";"0";"1";
"1318";"Prunes bleues Président  au KG  Démarche éco responsable";"FD-MN-KUN-NO-P";"2.500000";"2.000000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1758";"Fruits frais";"0";"0";"";"0";"1";
"1319";"Pommes Gala Démarche éco responsable";"FD-MN-KUN-NO-P";"1.800000";"1.420000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1760";"Fruits frais";"0";"0";"";"0";"1";
"1320";"Poires William au KG Démarche éco responsable";"FD-MN-KUN-NO-P";"1.800000";"1.420000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1762";"Pommes et poires";"0";"0";"";"0";"1";
"1321";"Poivrons Verts carré Bio par 500G   Echange Paysans";"LF-MN-KMN-NO-P";"2.150000";"1.700000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1763";"Autres légumes";"0";"0";"";"0";"1";
"1322";"Tomates Roma Bio pour coulis (calibre, défauts...) au KG- Echange Paysans";"LT-MV-KUN-NO";"1.900000";"1.530000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1765";"Tomates";"0";"0";"";"0";"1";
"1323";"Raclette  200g  fromage Franche Comté";"OF-RO-PCN-OO-S";"4.200000";"2.960000";"0";"Coop La Meute";"Coopérative de Cerneux-Monnot";"1";"1767";"Fromages";"0";"0";"";"0";"1";
"1324";"Blettes Bio par 500g Echange Paysans";"LS-MN-KDN-NO";"1.600000";"1.250000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1768";"Légumes frais";"0";"0";"";"0";"1";
"1325";"Pommes Crimson Bio du Piémont au Kg";"FP-MO-KUN-NO";"2.750000";"2.220000";"0";"Coop La Meute";"Centifoglia  ";"1";"1769";"Fruits frais";"0";"0";"";"0";"1";
"1326";"Confit de Canard 2 Cuisses bocal  Maison Besse";"SC-RO-UUN-NN-P";"12.450000";"9.950000";"0";"Coop La Meute";"Mademoisellle  envoie du Paté";"1";"1770";"Terrine, patés, conserves de poissons";"0";"0";"";"0";"1";
"1327";"Confit de Canard 4 Cuisses boite  Maison Besse";"SC-RO-UUN-NN-P";"22.350000";"17.900000";"1";"Coop La Meute";"Mademoisellle  envoie du Paté";"1";"1772";"Terrine, patés, conserves de poissons";"0";"0";"";"2";"0";
"1328";"Foie Gras Entier mi cuit 180g Besse";"SC-RO-UUN-NN-P";"23.650000";"18.920000";"0";"Coop La Meute";"Mademoisellle  envoie du Paté";"1";"1773";"Terrine, patés, conserves de poissons";"0";"0";"";"0";"1";
"1329";"Raisin blanc Italia Bio Naturdis au 500g";"FR-MN-KMN-NO-P";"1.650000";"1.310000";"0";"Coop La Meute";"Naturdis";"1";"1774";"Accueil";"0";"0";"";"4";"0";
"1331";"Haricots verts fins Agric R (au 100g)";"LG-MV-KDN-NO-P";"0.630000";"0.500000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1779";"Légumes frais";"0";"0";"";"872";"0";
"1332";"Petit Concombre libanais Agric R (par 100g)";"LF-MN-KDN-NO";"0.370000";"0.300000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1780";"Légumes frais";"0";"0";"";"964";"0";
"1338";"Chou rave BIO de Grasse vendu à la pièce";"LC-MV-UUN-NN-P";"1.300000";"1.055000";"0";"Coop La Meute";"Naturdis";"1";"1778";"Choux et navets";"0";"0";"";"970";"0";
"1340";"Filets de harengs fumés MSC";"SC-RO-UUN-NN-P";"2.650000";"2.110000";"1";"Coop La Meute";"Bryio";"1";"1781";"Terrine, patés, conserves de poissons";"0";"0";"";"0";"1";
"1341";"Faisselle de Vache pot individuel 125 g Bio Echanges Paysans";"CR-RO-UUN-NN";"0.850000";"0.640000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1782";"Crèmerie";"0";"0";"";"8";"0";
"1342";"Fromage Blanc 1 Kg  Fermier au Lait Cru Bio Echanges Paysans";"CR-RO-UUN-NN";"5.500000";"4.420000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1783";"Crèmerie";"0";"0";"";"3";"0";
"1343";"Pyramide cendrée affinée 160 g Bio Echanges Paysans";"OF-RO-PCN-OOS";"4.400000";"3.300000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1784";"Chèvre";"0";"0";"";"2";"0";
"1344";"Fromage frais en faisselle 100 g Echanges Paysans";"CR-RO-UUN-NN";"0.750000";"0.580000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1786";"Crèmerie";"0";"1";"";"12";"0";
"1345";"Vin Domaine de la Grande Hauche Blanc Bib 3l Bio";"SA-RO-UUN-NN-P";"18.450000";"14.760000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1787";"Vins et Bières";"0";"0";"";"1";"0";
"1346";"Vin Domaine de la Grande Hauche Rouge Bib 3l Bio";"SA-RO-UUN-NN-P";"18.450000";"14.760000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1788";"Vins et Bières";"0";"0";"";"2";"0";
"1347";"Vin Domaine de la Grande Hauche Rosé Bib 3l Bio";"SA-RO-UUN-NN-P";"18.450000";"14.760000";"1";"Coop La Meute";"Echange Paysan 05";"1";"1789";"Vins et Bières";"0";"0";"";"2";"0";
"1348";"Poivrons verts Agric R (par 500 g)";"LF-MN-KMN-NO-P";"1.450000";"1.160000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1822";"Légumes frais";"0";"0";"";"957";"0";
"1349";"Courgettes longues Agric R (au 500 g)";"LG-MN-KMN-NO-P";"1.450000";"1.160000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1795";"Légumes frais";"0";"0";"";"898";"0";
"1350";"Chou Fleur Bio de France vendu à la pièce";"LC-MV-UUN-NN-P";"2.900000";"2.380000";"0";"Coop La Meute";"Naturdis";"1";"1793";"Choux et navets";"0";"0";"";"0";"1";
"1351";"Pommes de terre rouge dites Rosabella (au kg)";"LP-RO-KUN-NO-P";"1.800000";"1.300000";"0";"Coop La Meute";"SALUZZO Jean ";"1";"1796";"Accueil";"0";"0";"";"1";"0";
"1352";"Courgettes rondes Agric R (au 500 g)";"LG-MN-KMN-NO-P";"1.450000";"1.160000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1798";"Légumes frais";"0";"0";"";"0";"1";
"1353";"Radis Roses Agric R (à la botte)";"LR-MN-UUN-NN";"1.050000";"0.840000";"1";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1799";"Légumes frais";"0";"0";"";"797";"0";
"1355";"Aubergines BIO au Kg";"LF-MN-KUN-NO-P";"3.800000";"3.060000";"0";"Coop La Meute";"Naturdis";"1";"1801";"Légumes frais";"0";"0";"";"0";"1";
"1356";"Salade Batavia Rouge BIO";"LS-MN-UUN-NN-P";"1.000000";"0.740000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"1802";"Salades";"0";"0";"";"957";"0";
"1357";"blettes à côtes Agric R (vendues à la botte)";"LS-MN-LUN-NN-P";"1.000000";"0.740000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1804";"Légumes frais";"0";"0";"";"921";"0";
"1358";"Salade Mâche Agric R (au 100g)";"LS-MN-KDO-NO";"1.000000";"7.380000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1805";"Salades";"0";"0";"";"929";"0";
"1359";"Fine Gaufrette chocolat BIO 200g";"SP-RO-UUN-NN-P";"2.500000";"2.000000";"0";"Coop La Meute";"Jardin Bio";"1";"";"Epicerie sucrée";"0";"0";"";"0";"1";
"1360";"Goûters fourrés chocolat bio  300g";"SB-RO-UUN-NN-P";"2.650000";"2.110000";"0";"Coop La Meute";"Jardin Bio";"1";"";"Epicerie sucrée";"0";"0";"";"0";"1";
"1361";"Panettone Glacé Traditionnel BIO";"DG-RN-UUN-NN-P";"10.000000";"8.200000";"1";"Coop La Meute";"Naturdis";"1";"1806";"Accueil";"0";"0";"";"0";"1";
"1362";"Petits Poivrons verts salade AgR (au100gr)";"LF-MN-KDN-NO-P";"0.130000";"0.100000";"0";"Coop La Meute";"Balestra JP Prod Châteauneuf";"1";"1807";"Légumes frais";"0";"0";"";"29";"0";
"1363";"Aubergines Agric R (au Kg)";"LF-MN-KUN-NO-P";"2.400000";"1.900000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1808";"Légumes frais";"0";"0";"";"964";"0";
"1365";"Grosse Courge musquée Agric R (vendue au Kg)";"LF-MV-KUN-NO";"1.350000";"1.060000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1810";"Courges";"0";"0";"";"1000";"0";
"1366";"Chou Brocoli Agric R (par 500g)";"LC-MV-KMN-NO";"1.650000";"1.320000";"1";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1811";"Choux et navets";"0";"0";"";"961";"0";
"1367";"Navet violets Agric R à la botte";"LR-MO-KMN-NO";"1.310000";"0.750000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1812";"Choux et navets";"0";"0";"";"948";"0";
"1368";"Chou Romanesco ( vendu à la pièce payée au poids)";"LC-MN-KUN-NO-P";"2.650000";"2.110000";"0";"Coop La Meute";"VIDAL Yann";"1";"1813";"Accueil";"0";"0";"";"958";"0";
"1369";"Poires Guyot BIO France (au Kg)";"FP-MN-KUN-NO";"2.500000";"1.980000";"0";"Coop La Meute";"Naturdis";"1";"1814";"Pommes et poires";"0";"0";"";"6";"0";
"1371";"Banane sicilienne BIO (au 500g)";"FD-RN-KMN-NO-P";"2.800000";"2.120000";"0";"Coop La Meute";"Le Galline Felici (agrumes)";"1";"1816";"Autres fruits";"0";"0";"";"0";"1";
"1372";"Kaki (au 500g)";"FD-RN-KMN-NO";"1.250000";"1.250000";"0";"Coop La Meute";"";"1";"";"Accueil";"0";"0";"";"3";"0";
"1373";"Yaourt Bi-couche Crème de Châtaignes 125G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"0.550000";"0.390000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1817";"Crèmerie";"0";"0";"";"19";"0";
"1374";"Yaourt fermier aux arômes naturels de vanille 125G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"0.550000";"0.400000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1819";"Crèmerie";"0";"0";"";"0";"1";
"1375";"Fromage Raclette L'Estoilie 250 G environ Echange Paysans";"CR-RO-UUN-NN";"4.450000";"3.320000";"0";"Coop La Meute";"Echange Paysan 05";"1";"1820";"Fromages";"0";"0";"";"1";"0";
"1376";"Poivrons rouges Agric R (par 500 g)";"LF-MN-KMN-NO-P";"1.450000";"1.160000";"0";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1821";"Légumes frais";"0";"0";"";"941";"0";
"1377";"Confiture de framboises bio 430 g";"DD-RO-UUN-NN-P";"5.600000";"4.500000";"0";"Coop La Meute";"GIRAUD Anne";"1";"";"Confitures";"0";"0";"";"0";"1";
"1378";"Confiture de fraise bio 400 g";"DD-RO-UUN-NN-P";"5.600000";"4.500000";"0";"Coop La Meute";"GIRAUD Anne";"1";"1823";"Confitures";"0";"0";"";"0";"1";
"1379";"SUCRE DE CANNE ROUX 1 KG Loiret Haëntjens";"DS-RO-UUN-NN-P";"3.000000";"2.290000";"1";"Coop La Meute";"Bryio";"1";"1824";"Accueil";"0";"0";"";"14";"0";
"1380";"Petits flocons avoine 500 g Grillon d'or";"DP-RO-UUN-NN-P";"2.300000";"1.850000";"1";"Coop La Meute";"Bryio";"1";"1825";"Accueil";"0";"0";"";"6";"0";
"1381";"Krounchy too chocolat  500g Grillon d'or";"DP-RO-UUN-NN-P";"3.450000";"2.750000";"1";"Coop La Meute";"Bryio";"1";"1826";"Céréales et galettes";"0";"0";"";"30";"0";
"1382";"Corn flakes nature - 500g Grillon d'or";"DP-RO-UUN-NN-P";"3.500000";"2.780000";"1";"Coop La Meute";"Epice Scop";"1";"1827";"Accueil";"0";"0";"";"6";"0";
"1383";"Crème de Févettes à l'artichaut Bio - Champsoleil 100g";"SH-RO-UUN-NN-P";"3.450000";"2.760000";"0";"Coop La Meute";"Epice Scop";"1";"1828";"Accueil";"0";"0";"";"12";"0";
"1384";"Rillettes de Sardines aux condiments - La Chikolodenn 90g";"SH-RO-UUN-NN-P";"3.250000";"2.600000";"1";"Coop La Meute";"Epice Scop";"1";"1829";"Accueil";"0";"0";"";"2";"0";
"1385";"Rillettes de Cabillaud au gingembre confit  La Chikolodenn 90g";"SH-RO-UUN-NN-P";"3.250000";"2.600000";"1";"Coop La Meute";"Epice Scop";"1";"1830";"Accueil";"0";"0";"";"2";"0";
"1386";"Poire Guyot Rosaline Bio France";"FP-RN-KUN-NO";"3.000000";"2.240000";"0";"Coop La Meute";"Naturdis";"1";"1831";"Pommes et poires";"0";"0";"";"3";"0";
"1387";"Sac Noël Heureux BIO (à la pièce)";"DF-MN-UUN-ON-P";"33.750000";"27.000000";"0";"Coop La Meute";"Le Galline Felici (agrumes)";"1";"1832";"Epicerie sucrée";"0";"0";"";"0";"1";
"1388";"Panier Noël Heureux BIO (à la pièce)";"DF-MN-UUN-ON-P";"67.500000";"54.000000";"0";"Coop La Meute";"Le Galline Felici (agrumes)";"1";"1834";"Epicerie sucrée";"0";"0";"";"0";"1";
"1389";"Courge violon  Agric R (kg)";"LG-MN-KUN-NO";"1.700000";"1.300000";"1";"Coop La Meute";"Les Jardins des Collettes";"1";"1835";"Légumes frais";"0";"0";"";"29";"0";
"1390";"Noix Grenoble Bio  (au Kg)";"DF-RO-KUN-NO-P";"5.900000";"4.800000";"1";"Coop La Meute";"Earl Le Plumet";"1";"1836";"Fruits secs";"0";"0";"";"11";"0";
"1391";"Noix Grenoble Bio  par 5Kg";"DF-RO-KUN-NO-P";"28.500000";"24.000000";"1";"Coop La Meute";"Earl Le Plumet";"1";"1837";"Fruits secs";"0";"0";"";"4";"0";
"1392";"salade batavia blonde";"LS-MN-UUN-NN-P";"1.000000";"0.630000";"0";"Coop La Meute";"ORSO Jean-Charles";"1";"1838";"Salades";"0";"0";"";"0";"1";
"1393";"Poires Abate au kg";"FP-MN-KUN-NO";"3.500000";"2.650000";"0";"Coop La Meute";"Naturdis";"1";"1839";"Pommes et poires";"0";"0";"";"2";"0";
"1394";"Chanterelles (aux 100g)";"LX-MN-KDO-NO-X";"2.900000";"0.000000";"0";"Coop La Meute";"CAE Mosaïque";"1";"1840";"Accueil";"0";"0";"";"33";"0";
"1395";"Chou frisé Agric R (la pièce payée au poids : prix au kg)";"LC-MN-KUN-NO-P";"2.000000";"1.580000";"1";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1844";"Choux et navets";"0";"0";"";"975";"0";
"1396";"Blettes fines  Agric R (à la botte)";"LS-MN-LUN-NN-P";"1.000000";"0.740000";"1";"Coop La Meute";"M MOUSSA MANNAI ";"1";"1845";"Légumes frais";"0";"0";"";"949";"0";
