id_product;name;reference;ean13;price;wholesale_price;active;supp;sav_quantity;badge_danger;
"1208";"Compote pommes framboises bio 380  g";"DD-RO-UUN-NN-P";"";"3.750000";"3.000000";"0";"GIRAUD Anne";"0";"1";
"1209";"Compote pommes/mûre bio 380  g";"DD-RO-UUN-NN-P";"";"3.750000";"3.000000";"0";"GIRAUD Anne";"0";"1";
"1210";"Acide Citrique 1KG non bio La droguerie Ecologique";"MX-RO-UUN-NN-P";"3760138831422";"7.100000";"5.650000";"1";"Bryio";"9";"0";
"1211";"Blanc de Meudon non bio 500G La Droguerie écologique";"MX-RO-UUN-NN-P";"3760138831309";"2.750000";"2.170000";"1";"Bryio";"8";"0";
"1212";"Passata (purée de tomate) 680gr Bionaturae";"SC-RO-UUN-NN-P";"8034063240617";"1.300000";"1.030000";"1";"Bryio";"12";"0";
"1213";"Huile de colza 1000ml Bio Crudolio";"SH-RO-UUN-NN-P";"8052440072101";"4.300000";"3.450000";"1";"Bryio";"4";"0";
"1214";"Vinaigre Alcool blanc 8% Fuchs";"SH-RO-UUN-NN-P";"3104182840014";"1.500000";"1.200000";"1";"Bryio";"8";"0";
"1216";"Potabio de la Mer sans gluten 2*8.5 G  Nat Ali";"SH-RO-UUN-NN-P";"3176800032064";"1.150000";"0.910000";"1";"Bryio";"17";"0";
"1217";"Anchois entier à l'huile olive vierge extra bio 115gr Phare d'Eckmühl";"SC-RO-UUN-NN-P";"3263670591019";"3.550000";"2.840000";"1";"Bryio";"20";"0";
"1218";"Abricots Bio  (au 500g)";"FP-MO-KMN-NO-P";"";"2.600000";"2.100000";"0";"Centifoglia  ";"915";"0";
"1219";"Betteraves Grasse BIO (à la botte)";"LR-MN-LUN-NN-P";"";"2.500000";"2.000000";"1";"NaturDis_M";"78";"0";
"1220";"Abricots Bio pour confiture  (au 500g)";"FP-MO-KMN-NO-P";"";"0.850000";"0.680000";"0";"NaturDis_M";"0";"1";
"1221";"Douche crème Peau Sensible  à l'Aloe Vera - 650ml";"BX-RO-UUN-NN-P";"3517360016840";"6.850000";"5.480000";"1";"SoBIO-étic";"9";"0";
"1222";"Cerises variété belge (par 500 g)";"FD-MN-KMN-NO-P";"";"5.400000";"4.300000";"0";"ORSO Manuel";"1";"0";
"1224";"Tomates Ananas BIO  (au Kg)";"LT-MV-KUN-NO-P";"";"2.700000";"2.110000";"0";"Jardins Vallée de la Siagne";"925";"0";
"1225";"Melon charentais BIO provenance Gard  (à la pièce payé au Kg)";"FD-MN-KUN-NO";"";"2.500000";"1.990000";"0";"NaturDis_M";"0";"1";
"1226";"Abricots Italie Bio  (au 500g)";"FP-MO-KMN-NO-P";"";"1.900000";"1.490000";"0";"NaturDis_M";"0";"1";
"1227";"Fraises Mara des Bois  ( Barquette de 250g)";"FD-MN-UUN-NN-P";"";"5.750000";"4.620000";"0";"NaturDis_M";"0";"1";
"1228";"Tomates Bio mélange Cœur de  Boeuf , Marmande au Kg";"LT-MV-KUN-NO";"";"4.200000";"3.160000";"0";"ORSO Jean-Charles";"852";"0";
"1229";"Miel de Bruyère1kg";"DS-RO-UUN-NN-P";"3770000522259";"16.000000";"12.000000";"1";"Frederique MAURE";"4";"0";
"1230";"Miel de Maquis 1 Kg";"DS-RO-UUN-NN-P";"";"16.000000";"12.000000";"0";"Frederique MAURE";"0";"1";
"1231";"Miel de Maquis 500 g";"DS-RO-UUN-NN-P";"";"8.050000";"6.100000";"0";"Frederique MAURE";"0";"1";
"1232";"Thon albacore peche sans DCP 112g";"SC-RO-UUN-NN-P";"3263670033458";"3.700000";"2.980000";"1";"Bryio";"22";"0";
"1233";"Confiture de poire/noix bio 425  g";"DD-RO-UUN-NN-P";"";"5.600000";"4.500000";"0";"GIRAUD Anne";"0";"1";
"1234";"Compote pommes/banane bio 380  g";"DD-RO-UUN-NN-P";"";"3.750000";"3.000000";"0";"GIRAUD Anne";"0";"1";
"1235";"Compote pommes/kiwi bio 380  g";"DD-RO-UUN-NN-P";"";"3.750000";"3.000000";"0";"GIRAUD Anne";"0";"1";
"1236";"Compote pommes/vanille bio 380  g";"DD-RO-UUN-NN-P";"";"3.750000";"3.000000";"0";"GIRAUD Anne";"0";"1";
"1237";"Les Fritons de Canard qui ont la Classe";"SC-RO-UUN-NN-P";"";"4.300000";"3.420000";"1";"Mademoisellle  envoie du Paté";"0";"1";
"1238";"Poivrons verts BIO par kg";"LT-MV-KUN-NO-P";"";"4.000000";"3.000000";"0";"ORSO Jean-Charles";"986";"0";
"1239";"Confiture de Cerise Blanche BIO (pot de 320 g)";"DD-RO-UUN-NN-P";"";"3.500000";"2.800000";"1";"Famille MAURENT";"9";"0";
"1240";"Tomates Marmande BIO (au kg)";"LT-MV-KUN-NO-P";"";"4.400000";"3.500000";"0";"VIDAL Yann";"985";"0";
"1241";"Tomates grappes BIO (au kg)";"LT-MN-KUN-NO-P";"";"3.750000";"3.000000";"0";"VIDAL Yann";"1000";"0";
"1242";"Tomates grappes BIO (au kg)";"LT-MN-KUN-NO-P";"";"3.300000";"2.640000";"0";"ORSO Jean-Charles";"982";"0";
"1243";"Adhésion 2019_2020";"ADHESION";"";"25.000000";"0.000000";"0";"Coop La Meute";"934";"0";
"1245";"Olives de Nice AOP Domaine de Peyrebelle 200g";"SS-RO-UUN-NN-P";"";"5.000000";"4.000000";"1";"Streitz Antonin";"6";"0";
"1246";"Pate d'Olives vertes  varieté caillete  Domaine de Peyrebelle 130g";"SS-RO-UUN-NN-P";"";"4.150000";"3.320000";"0";"Streitz Antonin";"0";"1";
"1247";"Pate d'Olives noires varieté caillete  Domaine de Peyrebelle 130g";"SS-RO-UUN-NN-P";"";"4.150000";"3.320000";"1";"Streitz Antonin";"7";"0";
"1248";"Pate d'Olives noires varieté caillete  Domaine de Peyrebelle 270g";"SS-RO-UUN-NN-P";"";"6.850000";"5.480000";"1";"Streitz Antonin";"4";"0";
"1249";"Pate d'Olives vertes varieté caillete  Domaine de Peyrebelle 270g";"SS-RO-UUN-NN-P";"";"6.850000";"5.480000";"0";"Streitz Antonin";"0";"1";
"1250";"Chutney d'olives   Domaine de Peyrebelle 150g";"SS-RO-UUN-NN-P";"";"6.700000";"5.380000";"1";"Streitz Antonin";"3";"0";
"1251";"Riz blanc Basmati bio VRAC vendu par unité de 410 gr";"VS-RN-UUN-NN-N";"";"2.100000";"1.670000";"0";"Epice Scop";"20";"0";
"1252";"Couscous bio VRAC";"VS-RN-UUN-NN-N";"";"0.000000";"0.000000";"0";"Epice Scop";"14";"0";
"1253";"Torsades semi completes  VRAC  150G";"VS-RN-UUN-NN-N";"";"0.430000";"0.000000";"1";"Epice Scop";"47";"0";
"1254";"Oignons rouges BIO (au 500g)";"LB-MO-KMN-NO";"";"1.550000";"1.240000";"0";"NaturDis_M";"0";"1";
"1255";"Chips houmous paprika75gr Trafo Bio";"SB-RO-UUN-NN-P";"8718754505062";"1.850000";"1.490000";"1";"Bryio";"11";"0";
"1256";"Gros sel  Ile de Ré 1 KG  Nature et progrès";"SS-RO-UUN-NN-P";"3760206560001";"2.000000";"1.580000";"0";"Bryio";"0";"1";
"1257";"Citrons BIO Espagne (au 500g)";"FA-MN-KMN-NO-P";"";"2.350000";"1.900000";"0";"NaturDis_M";"0";"1";
"1258";"Groseilles  ( Barquette de 125g)";"FD-MN-UUN-NN-P";"";"2.000000";"1.500000";"0";"NaturDis_M";"0";"1";
"1259";"Nectarines Jaunes BIO (au kg)";"FN-MN-KUN-NO-P";"";"7.600000";"6.060000";"0";"NaturDis_M";"0";"1";
"1260";"Nectarines Blanches France en conversion  (au kg)";"FN-MN-KUN-NO-P";"";"5.200000";"4.140000";"0";"NaturDis_M";"0";"1";
"1261";"Prunes Reine Claude Dorées BIO au Kg";"FD-MN-KUN-NO-P";"";"4.700000";"3.510000";"0";"NaturDis_M";"0";"1";
"1262";"concombre lisse  Bio (achat à la pièce)";"LC-MV-UUN-NN-P";"";"1.300000";"1.050000";"0";"Jardins Vallée de la Siagne";"980";"0";
"1263";"Pommes de terre Rouge JVS(au kg)";"LP-RO-KUN-NO-P";"";"3.800000";"3.060000";"0";"Jardins Vallée de la Siagne";"992";"0";
"1264";"Tomates Grégory Altaï BIO (au kg)";"LT-MN-KUN-NO";"";"2.700000";"2.110000";"0";"Jardins Vallée de la Siagne";"0";"1";
"1265";"concombre Epineux  Bio (achat à la pièce)";"LC-MV-UUN-NN-P";"";"1.200000";"9.490000";"0";"Jardins Vallée de la Siagne";"978";"0";
"1266";"Myrtilles BIO d'Italie ( Barquette de 125 g)";"FD-MN-UUN-NN-P";"";"0.750000";"0.530000";"0";"NaturDis_M";"0";"1";
"1270";"POIVRE BLANC MOULU";"SS-RO-UUN-NN-P";"3417960022961";"4.400000";"3.530000";"1";"Bryio";"2";"0";
"1271";"Biscuits petit-déjeuner Sarrasin Pépites de chocolat bio - 150 g Grillon d'or";"DB-RO-UUN-NN-P";"3421557800153";"3.050000";"2.450000";"1";"Bryio";"9";"0";
"1272";"Tomates Cœur de Bœuf Naturdis BIO (au kg)";"LT-MN-KUN-NO";"";"3.750000";"3.000000";"0";"NaturDis_M";"0";"1";
"1274";"Courge de Nice  (violon) entière BIO au kg (vente par morceaux d'environ 1kg)";"LG-MN-KUN-NO";"";"2.000000";"1.600000";"0";"ORSO Jean-Charles";"0";"1";
"1275";"Framboises Bio en barquette de 150g (Italie)";"FD-MN-UUN-NN-P";"8050043410047";"3.700000";"2.950000";"0";"NaturDis_M";"0";"1";
"1277";"Pastèque petite BIO (pièce vendue au kg)";"FD-MN-UUN-NO";"";"1.900000";"1.520000";"0";"NaturDis_M";"0";"1";
"1278";"Tomates rondes BIO de Grasse au kg";"LT-MV-KUN-NO";"";"2.000000";"1.570000";"0";"NaturDis_M";"0";"1";
"1279";"Courgette Longues Bio de Grasse (kg)";"LG-MN-KUN-NO";"";"2.000000";"1.600000";"0";"NaturDis_M";"0";"1";
"1280";"Tomates rondes BIO du Piémont au kg";"LT-MV-KUN-NO";"";"3.550000";"2.830000";"0";"NaturDis_M";"0";"1";
"1281";"PENNE RIGATE BIONATURAE 500G";"SP-RO-UUN-NN-P";"8034063240044";"1.500000";"1.200000";"0";"Bryio";"0";"1";
"1282";"SARDINES MARINEES SANS HUILE AU CITRON BIO";"SC-RO-UUN-NN-P";"3263670125719";"2.800000";"2.240000";"1";"Bryio";"11";"0";
"1283";"Tapenade  verte varieté caillete  Domaine de Peyrebelle 130g";"SS-RO-UUN-NN-P";"";"4.150000";"3.320000";"1";"Streitz Antonin";"6";"0";
"1284";"Tapenade  noires varieté caillete  Domaine de Peyrebelle 270g";"SS-RO-UUN-NN-P";"";"6.850000";"5.480000";"1";"Streitz Antonin";"4";"0";
"1285";"Oignons rouges (par 500g )";"LB-MV-KMN-NO-P";"";"1.200000";"0.950000";"0";"GAEC Noble";"1000";"0";
"1286";"Oignons Simiane BIO (au 500g)";"LB-MV-KMN-NO";"";"1.250000";"1.000000";"0";"GAEC Noble";"100";"0";
"1287";"Pastèque petite BIO (pièce vendue au kg)";"FD-MN-UUN-NO";"";"1.350000";"1.050000";"0";"GAEC Noble";"0";"1";
"1288";"Rooïbos douce nuit pq 100 g";"DT-RN-UUN-NN-N";"";"6.250000";"5.000000";"1";"Joséphine Tea Time";"4";"0";
"1289";"Nectar des Iles  pq 100 g";"DT-RN-UUN-NN-N";"";"6.250000";"5.000000";"1";"Joséphine Tea Time";"2";"0";
"1290";"Liquide Vaisselle 500ml avec Flacon réutilisable";"VM-RN-UUN-NN-N";"";"5.450000";"4.370000";"1";"MTaPlanet";"0";"1";
"1291";"Lessive Liquide VRAC  1L";"VM-RN-UUN-NN-N";"";"4.100000";"3.280000";"1";"MTaPlanet";"5";"0";
"1292";"Contenant 5L avec bouchon à vis";"VM-RN-UUN-NN-N";"";"6.250000";"5.000000";"0";"MTaPlanet";"1";"0";
"1293";"Bouchon robinet pour contenant 5L";"MX-RN-UUN-NN-N";"";"3.650000";"2.900000";"0";"MTaPlanet";"2";"0";
"1294";"Contenant 1L avec bouchon à vis";"MX-RN-UUN-NN-N";"";"3.650000";"2.900000";"0";"MTaPlanet";"2";"0";
"1295";"Contenant 1500ml avec bouchon à vis";"MX-RN-UUN-NN-N";"";"3.650000";"2.900000";"0";"MTaPlanet";"5";"0";
"1296";"Prunes jaunes  Naturdis au Kg";"FD-MN-KUN-NO-P";"";"3.300000";"2.460000";"0";"NaturDis_M";"0";"1";
"1297";"Salade Feuille de Chêne verte BIO";"LS-MN-UUN-NN-P";"";"1.000000";"0.740000";"0";"ORSO Jean-Charles";"0";"1";
"1298";"Brosse à Dents Bambou Adulte Tête souple beige amovible";"BX-RO-UUN-NN-P";"";"4.400000";"3.500000";"1";"The Green Smile";"4";"0";
"1300";"Salade Feuille de Chêne rouge BIO mandelieu";"LS-MN-UUN-NN";"";"1.000000";"0.740000";"0";"ORSO Jean-Charles";"859";"0";
"1301";"Brosse à Dents  Bambou Enfant- The Green Smile";"BX-RO-UUN-NN-P";"";"4.400000";"3.500000";"1";"The Green Smile";"3";"0";
"1302";"Tête recharge  brosse à dents Enfant - lot de 2- The Green Smile";"BX-RO-UUN-NN-P";"";"3.700000";"2.950000";"1";"The Green Smile";"7";"0";
"1303";"Tête recharge  brosse à dents  Adulte souple beige";"BX-RO-UUN-NN-P";"";"1.900000";"1.500000";"0";"The Green Smile";"0";"1";
"1304";"Fenouil Bio vendu au 500g";"LR-MN-KMN-NO";"";"1.800000";"1.430000";"0";"VIDAL Yann";"855";"0";
"1305";"Faisselles 100 g 40 % à l'unité Echange Paysans";"CR-RO-UUN-NN";"";"0.650000";"0.500000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1306";"Yaourt Fermier Nature 125G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"3443860002017";"0.350000";"0.260000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1307";"Crème dessert café  125 G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"3456570000204";"0.600000";"0.450000";"1";"Echange Paysan 05 - C&E";"8";"0";
"1308";"Crème dessert chocolat 125 g à l'unité. Echange Paysans";"CR-RO-UUN-NN";"3456570000181";"0.600000";"0.450000";"1";"Echange Paysan 05 - C&E";"14";"0";
"1309";"Yaourt aromatisé caramel au lait entier  125 G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"";"0.550000";"0.370000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1310";"Yaourt bi-couche framboise  125 G à l'unité. Echange Paysans";"CR-RO-UUN-NN";"3456570000228";"0.600000";"0.440000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1311";"Tome Capritte au lait de chèvre. Portion de 200 G environ  Echange Paysan";"CR-RO-PCN-OOS";"";"4.100000";"3.300000";"1";"Echange Paysan 05 - C&E";"3";"0";
"1312";"Courgette Longues Bio du Piémont (kg)";"LG-MN-KUN-NO";"";"2.500000";"2.000000";"0";"NaturDis_M";"0";"1";
"1313";"Fromage Blanc  fermier 40%  Pot 1 Kg. Echange Paysans";"CR-RO-UUN-NN";"3456570000020";"4.300000";"3.200000";"1";"Echange Paysan 05 - C&E";"4";"0";
"1314";"Lait entier pasteurisé Bouteille 1 L . Echange Paysans";"CR-RO-UUN-NN";"3456570000174";"1.700000";"1.300000";"0";"Echange Paysan 05 - C&E";"1";"0";
"1315";"Jus  Poire 1L  Echange paysans";"DJ-RO-UUN-NN-P";"3770014850010";"3.000000";"2.370000";"1";"Echange Paysan 05 - C&E";"8";"0";
"1316";"Jus de pomme  cerise 1L  Echange paysans";"DJ-RO-UUN-NN-P";"";"3.100000";"2.380000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1317";"Jus de pomme coing 1L Echange paysans";"DJ-RO-UUN-NN-P";"3770014850034";"3.000000";"2.370000";"1";"Echange Paysan 05 - C&E";"2";"0";
"1318";"Prunes bleues Président  au 500 g   Démarche éco responsable. Échange paysans";"FD-MN-KMN-NO-P";"";"1.250000";"0.930000";"0";"Echange Paysan 05 - F&L";"6";"0";
"1319";"Pommes Gala Démarche éco responsable";"FD-MN-KUN-NO-P";"";"1.900000";"1.420000";"0";"Echange Paysan 05 - F&L";"1";"0";
"1320";"Poires William au KG Démarche éco responsable";"FD-MN-KUN-NO-P";"";"1.900000";"1.420000";"0";"Echange Paysan 05 - F&L";"5";"0";
"1321";"Poivrons Verts carré Bio par 500G   Echange Paysans";"LF-MN-KMN-NO-P";"";"2.150000";"1.700000";"0";"Echange Paysan 05 - F&L";"0";"1";
"1322";"Tomates Roma Bio au KG- Echange Paysans";"LT-MV-KUN-NO";"";"2.500000";"2.000000";"0";"Echange Paysan 05 - F&L";"0";"1";
"1323";"Raclette  produit désactivé";"CF-RO-KCN-NO";"";"0.000000";"0.000000";"0";"";"2";"0";
"1324";"Blettes Bio par 500g Echange Paysans";"LS-MN-KDN-NO";"";"1.600000";"1.250000";"0";"Echange Paysan 05 - F&L";"0";"1";
"1325";"Pommes Crimson Bio du Piémont au Kg";"FP-MO-KUN-NO";"";"2.750000";"2.220000";"0";"Centifoglia  ";"0";"1";
"1326";"Confit de Canard 2 Cuisses bocal  Maison Besse";"SC-RO-UUN-NN-P";"";"12.450000";"9.950000";"0";"Mademoisellle  envoie du Paté";"0";"1";
"1327";"Confit de Canard 4 Cuisses boite  Maison Besse";"SC-RO-UUN-NN-P";"";"22.350000";"17.900000";"0";"Mademoisellle  envoie du Paté";"0";"1";
"1328";"Foie Gras Entier mi cuit 180g Besse";"SC-RO-UUN-NN-P";"";"23.650000";"18.920000";"0";"Mademoisellle  envoie du Paté";"0";"1";
"1329";"Raisin blanc Italia Bio Naturdis au 500g";"FR-MN-KMN-NO-P";"";"1.750000";"1.310000";"0";"NaturDis_M";"0";"1";
"1331";"Haricots verts fins La Roquette AR (au 100g)";"LG-MV-KDN-NO-P";"";"0.800000";"0.610000";"0";"M MOUSSA MANNAI ";"0";"1";
"1332";"Petit Concombre libanais Tanneron AR (par 100g)";"LF-MN-KDN-NO";"";"0.650000";"0.530000";"0";"M MOUSSA MANNAI ";"257";"0";
"1338";"Chou rave BIO de Grasse vendu à la pièce";"LC-MV-UUN-NN-P";"";"1.900000";"1.520000";"0";"NaturDis_M";"0";"1";
"1340";"Filets de harengs fumés MSC";"SC-RO-UUN-NN-P";"3263670560114";"2.650000";"2.110000";"1";"Bryio";"7";"0";
"1341";"Faisselle de Vache au lait cru pot individuel 125 g Bio Echanges Paysans";"CR-RO-UUN-NN";"";"0.850000";"0.640000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1342";"Fromage Blanc 1 Kg   au Lait Cru Bio Echanges Paysans";"CR-RO-UUN-NN";"";"5.500000";"4.420000";"1";"Echange Paysan 05 - C&E";"0";"1";
"1343";"Pyramide cendrée affinée 160 g Bio Echanges Paysans";"CR-RO-UUN-NN";"";"4.250000";"3.160000";"1";"Echange Paysan 05 - C&E";"6";"0";
"1344";"Fromage frais en faisselle 100 g Echanges Paysans";"CR-RO-UUN-NN";"3456570000044";"0.700000";"0.530000";"1";"Echange Paysan 05 - C&E";"0";"1";
"1345";"Vin Domaine de la Grande Hauche Blanc Bib 3l Bio";"SA-RO-UUN-NN-P";"";"18.450000";"14.760000";"1";"Echange Paysan 05 - C&E";"2";"0";
"1346";"Vin Domaine de la Grande Hauche Rouge Bib 3l Bio";"SA-RO-UUN-NN-P";"3416604103004";"18.450000";"14.760000";"1";"Echange Paysan 05 - C&E";"2";"0";
"1347";"Vin Domaine de la Grande Hauche Rosé Bib 3l Bio";"SA-RO-UUN-NN-P";"3416604203001";"18.450000";"14.760000";"1";"Echange Paysan 05 - C&E";"3";"0";
"1348";"Poivrons verts Agric AR (par 500 g)";"LF-MN-KMN-NO-P";"";"1.700000";"1.320000";"0";"M MOUSSA MANNAI ";"1";"0";
"1349";"Courgettes longues Agric R (au kg)";"LG-MN-KUN-NO-P";"";"3.600000";"2.940000";"0";"M MOUSSA MANNAI ";"0";"1";
"1350";"Chou Fleur Bio petit vendu à la pièce";"LC-MV-UUN-NN-P";"";"2.450000";"1.840000";"0";"NaturDis_M";"0";"1";
"1351";"Pommes de terre rouge Rosabella (au kg)";"LP-RO-KUN-NO-P";"";"1.800000";"1.300000";"0";"SALUZZO Jean ";"0";"1";
"1352";"Courgettes rondes Auribeau AR (au 500 g)";"LG-MN-KMN-NO-P";"";"2.100000";"1.690000";"1";"M MOUSSA MANNAI ";"999";"0";
"1353";"Radis Roses La Roquette AR (à la botte)";"LR-MN-UUN-NN";"";"1.300000";"0.950000";"1";"M MOUSSA MANNAI ";"851";"0";
"1355";"Aubergines longues Grasse BIO au Kg";"LF-MN-KUN-NO-P";"";"5.000000";"3.990000";"0";"NaturDis_M";"0";"1";
"1356";"Salade Batavia Rouge BIO";"LS-MN-UUN-NN-P";"";"1.000000";"0.740000";"1";"ORSO Jean-Charles";"943";"0";
"1357";"blettes à côtes Agric R (vendues à la botte)";"LS-MN-LUN-NN-P";"";"1.000000";"0.740000";"0";"M MOUSSA MANNAI ";"0";"1";
"1358";"Salade Mâche Agric R (au 100g)";"LS-MN-KDO-NO";"";"0.900000";"0.630000";"0";"M MOUSSA MANNAI ";"388";"0";
"1361";"Panettone Traditionnel bio";"DG-RN-UUN-NN-P";"3570514585401";"12.400000";"9.700000";"0";"NaturDis_A";"0";"1";
"1362";"Petits Poivrons verts salade AgR (au100gr)";"LF-MN-KDN-NO-P";"";"0.130000";"0.100000";"0";"Balestra JP Prod Châteauneuf";"29";"0";
"1363";"Aubergines Tanneron AR (au Kg)";"LF-MN-KUN-NO-P";"";"3.500000";"2.640000";"0";"M MOUSSA MANNAI ";"0";"1";
"1365";"Grosse Courge musquée Agric R (vendue au Kg)";"LF-MV-KUN-NO";"";"1.350000";"1.060000";"0";"M MOUSSA MANNAI ";"0";"1";
"1366";"Chou Brocoli Agric R (par 500g)";"LC-MV-KMN-NO";"";"1.850000";"1.480000";"0";"M MOUSSA MANNAI ";"0";"1";
"1367";"Navet violets Agric R à la botte";"LR-MO-UMN-NO";"";"1.310000";"0.750000";"0";"M MOUSSA MANNAI ";"0";"1";
"1368";"Chou Romanesco ( vendu à la pièce payée au poids)";"LC-MN-KUN-NO-P";"";"2.650000";"2.110000";"0";"VIDAL Yann";"958";"0";
"1369";"Poires Guyot BIO France (au Kg)";"FP-MN-KUN-NO";"";"2.500000";"1.980000";"0";"NaturDis_M";"0";"1";
"1371";"Banane sicilienne BIO (au 500g)";"FD-RN-KMN-NO-P";"";"2.800000";"2.120000";"0";"Le Galline Felici (agrumes)";"0";"1";
"1372";"Kaki (au 500g)";"FD-RN-KMN-NO";"";"1.250000";"1.250000";"0";"";"3";"0";
"1373";"Yaourt Bi-couche Crème de Châtaignes 125G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"3443860002116";"0.600000";"0.440000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1374";"Yaourt fermier aux arômes naturels de vanille 125G  à l'unité. Echange Paysans";"CR-RO-UUN-NN";"3456570000129";"0.550000";"0.400000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1375";"Fromage Raclette L'Estoilie 250 G environ Echange Paysans";"CR-RO-UUN-NN";"";"4.450000";"3.320000";"0";"Echange Paysan 05 - C&E";"0";"1";
"1376";"Poivrons rouges Agric R (par 500 g)";"LF-MN-KMN-NO-P";"";"1.700000";"1.320000";"0";"M MOUSSA MANNAI ";"4";"0";
"1378";"Confiture de fraise bio 400 g";"DD-RO-UUN-NN-P";"";"5.600000";"4.500000";"1";"GIRAUD Anne";"7";"0";
"1379";"Sucre de canne roux en poudre 1 KG Loiret Haëntjens";"DS-RO-UUN-NN-P";"3760004870012";"3.000000";"2.290000";"1";"Bryio";"20";"0";
"1380";"Flocons avoine 500 g Grillon d'or";"DP-RO-UUN-NN-P";"3421557701504";"2.400000";"1.910000";"1";"Bryio";"8";"0";
"1381";"Krounchy too chocolat  500g Grillon d'or";"DP-RO-UUN-NN-P";"3421557110214";"2.800000";"2.750000";"1";"Bryio";"10";"0";
"1382";"Corn flakes nature - 500g Grillon d'or";"DP-RO-UUN-NN-P";"3421557111044";"3.500000";"2.780000";"0";"Epice Scop";"0";"1";
"1383";"Crème de Févettes à l'artichaut Bio - Champsoleil 100g";"SH-RO-UUN-NN-P";"";"3.450000";"2.760000";"0";"Epice Scop";"12";"0";
"1384";"La Chikolodenn Rillettes de Sardines aux condiments - 90g";"SH-RO-UUN-NN-P";"3760108730069";"3.250000";"2.600000";"1";"Epice Scop";"5";"0";
"1385";"La Chikolodenn Rillettes de Cabillaud au gingembre confit   90g";"SH-RO-UUN-NN-P";"3760108730045";"3.250000";"2.600000";"1";"Epice Scop";"15";"0";
"1386";"Poire Guyot Rosaline Bio France";"FP-RN-KUN-NO";"";"3.000000";"2.240000";"0";"NaturDis_M";"0";"1";
"1387";"Sac Noël Heureux BIO (à la pièce)";"DF-MN-UUN-ON-P";"";"33.750000";"27.000000";"0";"Le Galline Felici (agrumes)";"0";"1";
"1388";"Panier Noël Heureux BIO (à la pièce)";"DF-MN-UUN-ON-P";"";"67.500000";"54.000000";"0";"Le Galline Felici (agrumes)";"0";"1";
"1389";"Courge violon  Agric R (kg)";"LG-MN-KUN-NO";"";"1.700000";"1.300000";"0";"Les Jardins des Collettes";"0";"1";
"1390";"Noix Grenoble Bio  (au Kg)";"FF-RO-KUN-NO-P";"";"6.200000";"4.800000";"0";"Earl Le Plumet";"0";"1";
"1391";"Noix Grenoble Bio  par 5Kg";"DF-RO-KUN-NO-P";"";"29.500000";"24.000000";"0";"Earl Le Plumet";"0";"1";
"1392";"salade batavia blonde";"LS-MN-UUN-NN-P";"";"1.000000";"0.630000";"0";"ORSO Jean-Charles";"0";"1";
"1393";"Poires Abate au kg";"FP-MN-KUN-NO";"";"3.500000";"2.650000";"0";"NaturDis_M";"0";"1";
"1394";"Chanterelles (aux 100g)";"LX-MN-KDO-NO";"";"2.900000";"0.000000";"0";"CAE Mosaïque";"33";"0";
"1395";"Chou frisé Agric R (vendu à la pièce prix au kg)";"LC-MN-UUN-NO-P";"";"2.650000";"2.110000";"1";"M MOUSSA MANNAI ";"862";"0";
"1396";"Blettes fines  Agric R (à la botte)";"LS-MN-LUN-NN-P";"";"1.000000";"0.740000";"1";"M MOUSSA MANNAI ";"575";"0";
"1397";"Epinards en botte  Agric R (prix à la botte)";"LS-MN-LUN-NN-P";"";"1.000000";"0.740000";"0";"M MOUSSA MANNAI ";"520";"0";
"1398";"Tarte des Alpes à la myrtille - 300g";"DG-RO-UUN-NN-P";"3338040304008";"5.200000";"4.140000";"1";"Epice Scop";"3";"0";
"1399";"Pruneaux d'Agen dénoyautés gros cal - 250g";"DF-RO-UUN-NN-P";"3328400862347";"2.800000";"2.240000";"1";"Epice Scop";"7";"0";
"1400";"Vin AOC Ventoux rouge L'Homme de Cœur - bouteille 75 cl";"SA-RO-UUN-NN-P";"3760059611028";"7.200000";"5.730000";"1";"Epice Scop";"5";"0";
"1401";"Vin blanc Origine IGP Gard - bouteille 75 cl";"SA-RO-UUN-NN-P";"3760039080028";"5.850000";"4.740000";"1";"Epice Scop";"6";"0";
"1402";"Polenta instantanée - 500g carret munos";"SR-RO-UUN-NN-P";"3760071500393";"1.600000";"1.260000";"1";"Epice Scop";"19";"0";
"1403";"Purée de pois chiche au cumin pour l’apéritif - 180g a cote";"SF-RN-UUN-ON";"3760248980256";"3.050000";"2.440000";"0";"Epice Scop";"0";"1";
"1404";"Grattoir à récurer en cuivre";"MX-RN-UUN-NN";"3760138832382";"1.100000";"0.890000";"1";"Bryio";"1";"0";
"1405";"Câpres au vinaigre de cidre 220g";"SH-RN-UUN-ON";"3565280003006";"3.600000";"2.870000";"1";"Bryio";"13";"0";
